"model","length","year","price","url"
"55 ft 2008 Beneteau 57 CC","55","2008","474597","https://au.yachtworld.com/boats/2008/beneteau-57-cc-3614976/"
"57 ft 2003 Beneteau 57","57","2003","482780","https://au.yachtworld.com/boats/2003/beneteau-57-3606187/"
"56 ft 2003 Beneteau 57","56","2003","482780","https://au.yachtworld.com/boats/2003/beneteau-57-3644467/"
"56 ft 2003 Beneteau 57","56","2003","482780","https://au.yachtworld.com/boats/2003/beneteau-57-3608918/"
"58 ft 2010 Beneteau Oceanis 58","58","2010","487689","https://au.yachtworld.com/boats/2010/beneteau-oceanis-58-3492948/"
"52 ft 2006 Beneteau Oceanis 523","52","2006","487689","https://au.yachtworld.com/boats/2006/beneteau-oceanis-523-2777043/"
"57 ft 2008 Beneteau 57 / Owners version","57","2008","489326","https://au.yachtworld.com/boats/2008/beneteau-57-owners-version-3129957/"
"56 ft 2003 Beneteau 57","56","2003","489326","https://au.yachtworld.com/boats/2003/beneteau-57-2574440/"
"58 ft 2008 Beneteau 57","58","2008","507328","https://au.yachtworld.com/boats/2008/beneteau-57-3111502/"
"56 ft 2008 Beneteau 57","56","2008","507328","https://au.yachtworld.com/boats/2008/beneteau-57-3585120/"
"52 ft 2006 Beneteau 523","52","2006","511316","https://au.yachtworld.com/boats/2006/beneteau-523-3135149/"
"58 ft 2004 Beneteau 57","58","2004","515511","https://au.yachtworld.com/boats/2004/beneteau-57-3590616/"
"57 ft 2008 Beneteau 57","57","2008","522057","https://au.yachtworld.com/boats/2008/beneteau-57-3118360/"
"56 ft 2008 Beneteau 57","56","2008","522057","https://au.yachtworld.com/boats/2008/beneteau-57-3150724/"
"57 ft 2003 Beneteau 57","57","2003","527308","https://au.yachtworld.com/boats/2003/beneteau-57-3104783/"
"57 ft 2004 Beneteau 57","57","2004","531876","https://au.yachtworld.com/boats/2004/beneteau-57-3064208/"
"57 ft 2006 Beneteau 57","57","2006","531876","https://au.yachtworld.com/boats/2006/beneteau-57-3539238/"
"57 ft 2004 Beneteau 57","57","2004","540059","https://au.yachtworld.com/boats/2004/beneteau-57-3589606/"
"56 ft 2004 Beneteau 57","56","2004","540059","https://au.yachtworld.com/boats/2004/beneteau-57-3605226/"
"57 ft 2004 Beneteau 57","57","2004","548242","https://au.yachtworld.com/boats/2004/beneteau-57-3558967/"
"59 ft 2010 Beneteau Oceanis 58","59","2010","555606","https://au.yachtworld.com/boats/2010/beneteau-oceanis-58-3197204/"
"59 ft 2010 Beneteau Oceanis 58","59","2010","556424","https://au.yachtworld.com/boats/2010/beneteau-oceanis-58-3191818/"
"58 ft 2010 Beneteau Oceanis 58","58","2010","558061","https://au.yachtworld.com/boats/2010/beneteau-oceanis-58-3487385/"
"59 ft 2010 Beneteau Oceanis 58","59","2010","569517","https://au.yachtworld.com/boats/2010/beneteau-oceanis-58-2851090/"
"51 ft 2008 Beneteau Oceanis 523","51","2008","572790","https://au.yachtworld.com/boats/2008/beneteau-oceanis-523-2832310/"
"58 ft 2007 Beneteau 57","58","2007","580972","https://au.yachtworld.com/boats/2007/beneteau-57-3619910/"
"56 ft 2010 Beneteau 57","56","2010","606202","https://au.yachtworld.com/boats/2010/beneteau-57-3594140/"
"59 ft 2010 Beneteau 57","59","2010","613703","https://au.yachtworld.com/boats/2010/beneteau-57-2889097/"
"58 ft 2008 Beneteau 57","58","2008","613703","https://au.yachtworld.com/boats/2008/beneteau-57-3587437/"
"58 ft 2010 Beneteau 57","58","2010","613703","https://au.yachtworld.com/boats/2010/beneteau-57-2741961/"
"49 ft 2005 Beneteau 57","49","2005","613703","https://au.yachtworld.com/boats/2005/beneteau-57-3648490/"
"55 ft 2005 Beneteau 57","55","2005","621886","https://au.yachtworld.com/boats/2005/beneteau-57-3058118/"
"58 ft 2004 Beneteau 57","58","2004","638251","https://au.yachtworld.com/boats/2004/beneteau-57-3601209/"
"59 ft 2010 Beneteau 57","59","2010","654617","https://au.yachtworld.com/boats/2010/beneteau-57-2907822/"
